pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
18.2434784230698 9.903510885971123 0.00029165655517173346 2.2406615699743216e-05
18.243478800059705 9.903510903170512 0.00029143788523248245 2.2407050144368723e-05
20.093510145246043 11.260099188982622 2.1920612555811115e-06 8.972870374753023e-08
24.031344055597156 12.501465722675698 2.1920612555811115e-06 8.972870374753023e-08
28.971954225304135 13.248413226103096 2.1920612555811115e-06 8.972870374753023e-08
31.911734507627457 12.86522038851175 2.1920612555811115e-06 8.972870374753023e-08
32.64537897729474 11.621588638672625 2.1920612555811115e-06 8.972870374753023e-08
30.31593476565182 10.249228532137044 2.1920612555811115e-06 8.972870374753023e-08
26.37463566575321 9.679632614451926 2.1920612555811115e-06 8.972870374753023e-08
21.645971282342312 9.930481192428333 2.1920612555811115e-06 8.972870374753023e-08
19.23432127426034 10.970852612567016 2.1920612555811115e-06 8.972870374753023e-08
20.123491918281847 12.297771718119158 2.1920612555811115e-06 8.972870374753023e-08
23.99747215048439 13.883320945132702 2.1920612555811115e-06 8.972870374753023e-08
28.798099166950234 14.743797750142134 2.1920612555811115e-06 8.972870374753023e-08
31.84815510370209 14.411099393449877 2.1920612555811115e-06 8.972870374753023e-08
32.824320085433804 13.254910114614738 2.1920612555811115e-06 8.972870374753023e-08
31.180193201093964 11.814678029358694 2.1920612555811115e-06 8.972870374753023e-08
28.084695746915653 11.174914523053443 2.1920612555811115e-06 8.972870374753023e-08
24.05974559879431 11.287760991597311 2.1920612555811115e-06 8.972870374753023e-08
22.024906830764806 11.917461485194176 2.1920612555811115e-06 8.972870374753023e-08
22.539131989676157 12.84943440934979 2.1920612555811115e-06 8.972870374753023e-08
24.569663607560454 13.818098886002163 2.1920612555811115e-06 8.972870374753023e-08
27.551517600584937 14.65411232733884 2.1920612555811115e-06 8.972870374753023e-08
29.75868370125328 14.58435895210776 2.1920612555811115e-06 8.972870374753023e-08
30.789491946743965 13.456440822025717 2.1920612555811115e-06 8.972870374753023e-08
29.200185712164746 11.875700807360008 2.1920612555811115e-06 8.972870374753023e-08
25.14244135611644 10.593617115452052 2.1920612555811115e-06 8.972870374753023e-08
21.041573305243535 9.92792751623542 2.1920612555811115e-06 8.972870374753023e-08
17.690857771379584 9.838971129425905 2.1920612555811115e-06 8.972870374753023e-08
17.00292166542544 10.625752676410713 2.1920612555811115e-06 8.972870374753023e-08
18.910912289008433 12.44575924560571 2.1920612555811115e-06 8.972870374753023e-08
22.750098272114936 14.179785515080711 2.1920612555811115e-06 8.972870374753023e-08
26.163994834527085 14.5844847557895 2.1920612555811115e-06 8.972870374753023e-08
27.36922954660126 13.582886914725734 2.1920612555811115e-06 8.972870374753023e-08
25.752327155579273 12.210898570535873 2.1920612555811115e-06 8.972870374753023e-08
22.08762583075382 10.773893593650579 2.1920612555811115e-06 8.972870374753023e-08
18.9339085775085 9.818396497676005 2.1920612555811115e-06 8.972870374753023e-08
16.327209575975417 9.211576993171445 2.1920612555811115e-06 8.972870374753023e-08
15.041618211407336 9.426949046450005 2.1920612555811115e-06 8.972870374753023e-08
14.738476537538203 10.372320228480596 2.1920612555811115e-06 8.972870374753023e-08
15.797340427441913 11.647707297648541 2.1920612555811115e-06 8.972870374753023e-08
17.79319169719788 12.055097648115565 2.1920612555811115e-06 8.972870374753023e-08
19.12887053321709 11.511407079045341 2.1920612555811115e-06 8.972870374753023e-08
19.33096103299062 10.593422788463212 2.1920612555811115e-06 8.972870374753023e-08
18.410986661908197 9.920179438428429 2.1920612555811115e-06 8.972870374753023e-08
17.185418022835545 9.696858531481997 2.1920612555811115e-06 8.972870374753023e-08
16.04130689511624 9.819548774952795 2.1920612555811115e-06 8.972870374753023e-08
15.206045999889323 10.293949915545669 2.1920612555811115e-06 8.972870374753023e-08
14.952859960984531 11.272202171467333 2.1920612555811115e-06 8.972870374753023e-08
15.817818703605873 12.127621400917262 2.1920612555811115e-06 8.972870374753023e-08
17.668511911224073 12.59581671482453 2.1920612555811115e-06 8.972870374753023e-08
19.00665529264481 12.566094723124172 2.1920612555811115e-06 8.972870374753023e-08
18.826956061148717 12.590816043810127 2.1920612555811115e-06 8.972870374753023e-08
17.50214447262335 12.804065846744486 2.1920612555811115e-06 8.972870374753023e-08
16.145695627734373 12.788771343754135 2.1920612555811115e-06 8.972870374753023e-08
14.800775615861918 12.303702260590478 2.1920612555811115e-06 8.972870374753023e-08
13.80343001825454 11.656829339623664 2.1920612555811115e-06 8.972870374753023e-08
13.311654649537854 11.339642864443261 2.1920612555811115e-06 8.972870374753023e-08
13.388290365073138 11.398141284559758 2.1920612555811115e-06 8.972870374753023e-08
14.110507484677333 11.817264901323153 2.1920612555811115e-06 8.972870374753023e-08
14.967984129593153 12.432278292819557 2.1920612555811115e-06 8.972870374753023e-08
15.53353058502545 13.136589489240748 2.1920612555811115e-06 8.972870374753023e-08
15.361823401563223 13.605931969295256 2.1920612555811115e-06 8.972870374753023e-08
14.540558733356123 13.206043708022627 2.1920612555811115e-06 8.972870374753023e-08
14.006705592378317 12.190003683870403 2.1920612555811115e-06 8.972870374753023e-08
14.106448387500665 10.888246855363581 2.1920612555811115e-06 8.972870374753023e-08
14.539979218495326 10.243577506189343 2.1920612555811115e-06 8.972870374753023e-08
14.91328598971674 10.318315454691701 2.1920612555811115e-06 8.972870374753023e-08
15.241788213350688 10.958358835110033 2.1920612555811115e-06 8.972870374753023e-08
15.942400552398702 11.824638889517772 2.1920612555811115e-06 8.972870374753023e-08
16.502823463131755 12.400290350186848 2.1920612555811115e-06 8.972870374753023e-08
16.13818789656656 12.559344981306184 2.1920612555811115e-06 8.972870374753023e-08
14.550769529896657 12.088170722991386 2.1920612555811115e-06 8.972870374753023e-08
13.092662316927385 11.233437962771436 2.1920612555811115e-06 8.972870374753023e-08
