pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
20.228847032200115 2.6445770375943956 2.6840862475895113e-05 1.093011864042265e-06
18.633644914272224 1.8603078564362279 2.6840862475895113e-05 1.093011864042265e-06
15.197794033809522 1.5298582443304825 2.6840862475895113e-05 1.093011864042265e-06
11.840411855766192 1.5653467695444951 2.6840862475895113e-05 1.093011864042265e-06
9.832071576109678 1.9160410505190628 2.6840862475895113e-05 1.093011864042265e-06
10.66171224796787 2.49722070260132 2.6840862475895113e-05 1.093011864042265e-06
12.787855503223863 3.025167794886526 2.6840862475895113e-05 1.093011864042265e-06
15.320862661619087 3.322816601269045 2.6840862475895113e-05 1.093011864042265e-06
17.079053000860558 3.1007066002942683 2.6840862475895113e-05 1.093011864042265e-06
18.40957743284197 2.5218713477939905 2.6840862475895113e-05 1.093011864042265e-06
18.828218591876954 1.851596790208776 2.6840862475895113e-05 1.093011864042265e-06
17.39938095493678 1.6294977296303033 2.6840862475895113e-05 1.093011864042265e-06
13.819935933136868 1.8794378911982796 2.6840862475895113e-05 1.093011864042265e-06
10.26189368105879 2.3578330543776116 2.6840862475895113e-05 1.093011864042265e-06
7.950075089522548 2.7538768494791994 2.6840862475895113e-05 1.093011864042265e-06
7.2017964012739135 2.8254024459218496 2.6840862475895113e-05 1.093011864042265e-06
6.885339917749599 2.658432272284404 2.6840862475895113e-05 1.093011864042265e-06
6.7569276653844375 2.3003070591621886 2.6840862475895113e-05 1.093011864042265e-06
7.282668363120449 1.9543296797830663 2.6840862475895113e-05 1.093011864042265e-06
8.773041039631309 1.6319537404091666 2.6840862475895113e-05 1.093011864042265e-06
10.027273779500003 1.5390240147658654 2.6840862475895113e-05 1.093011864042265e-06
10.22912671629021 1.7433434054558754 2.6840862475895113e-05 1.093011864042265e-06
9.103252844525446 2.126157730389318 2.6840862475895113e-05 1.093011864042265e-06
7.527277669082503 2.411043982226139 2.6840862475895113e-05 1.093011864042265e-06
6.707128856050171 2.36506750317269 2.6840862475895113e-05 1.093011864042265e-06
6.645226254027535 2.1209495600310753 2.6840862475895113e-05 1.093011864042265e-06
7.257093539208922 1.8619221836932196 2.6840862475895113e-05 1.093011864042265e-06
7.966300088190402 1.785407315626626 2.6840862475895113e-05 1.093011864042265e-06
8.500947759261976 1.8002828103421304 2.6840862475895113e-05 1.093011864042265e-06
8.44561203871712 1.7914454448844626 2.6840862475895113e-05 1.093011864042265e-06
