pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
6.728165572685676 10.63246742138474 6.352380051770988 11.600432210850977
6.728165348739804 10.632467400713884 6.352380010008373 11.600432193316887
6.558266818664801 10.685632420766588 6.3390986196445205 11.628903612222132
7.066081098001622 11.178214998284203 6.654454548898173 11.635741199666942
8.800925918972846 11.92238820822927 7.270076575543632 11.575296105039877
11.583920753035676 12.6484888598819 8.11043913259648 11.346340908791932
13.755566370282999 12.672982812146827 8.69096659532633 10.90132414887049
13.99283570776975 12.173218995698047 8.67854498342437 10.576125406744728
12.164831918759575 11.566892207690556 8.02173903137118 10.668305658247919
9.486749320232427 11.417723873632685 7.118669801204387 11.28886353285046
7.137652908895977 11.74669646331856 6.3691675506744945 12.1966077221523
6.2939669005583525 12.25896380997212 6.169454282007001 12.831230374735744
6.954896614433217 12.907308785849539 6.456071871758472 13.143468430021356
8.851971222770786 13.387468780460797 6.984537291414309 13.009058264792547
11.869610274273644 13.694162873396028 7.6564542152009745 12.460632435614793
13.94416462244147 13.672652035263168 8.036230769756061 11.827052364439922
14.099500856100951 13.339605518985316 7.918473118504871 11.233747543469459
12.043289627685894 12.834793407756358 7.273071268417427 10.977437545702227
8.617441380524738 12.073872594211675 6.299482475484247 10.848834757421908
6.192939625102349 11.345894694662261 5.756310470458935 10.703735804521617
5.756901741109177 11.069444427634064 5.961891145534033 10.634150664199337
6.950840061406053 11.489746252899844 6.7674163078412 10.900156992752297
8.833791312403985 12.33079279437747 7.658018178529067 11.439407568395676
11.267671498487228 13.352441095459433 8.605323246112826 12.082034164355981
12.74004282153264 13.870766952204683 9.092999577703294 12.350926368000536
12.623747299405156 13.801040995987552 8.935750252837313 12.247582928998012
10.822110189184363 13.182331255102508 8.132284973288627 11.902124571216211
8.31828171673322 12.257303461551862 7.039707232432866 11.424047735221523
6.059894345913442 11.325532544971157 6.03318778232644 10.896973213532853
5.290010558032083 11.133553882531183 5.662006299756929 10.719908662510461
5.641364857334251 11.677590005868263 5.800452595622806 10.998919683227093
6.762611464459393 12.683420755865127 6.360379440380328 11.616280679992489
8.196296535406846 13.4141604778901 7.2016537588680976 12.057294908198058
9.575395841329106 13.60240271622353 8.13892874623815 12.04834754007484
9.92532956683877 13.242896693207065 8.529019073189104 11.656342047948206
9.14179405523562 12.544091043733319 8.295882069055214 11.122363576392774
7.358198155547722 11.680682335457725 7.528493367900763 10.668974448690575
5.95115253093864 11.265538207200276 6.878209047932311 10.638787047333302
5.181910040767257 11.394276513681707 6.42434398288594 11.033684989475088
5.370465849100125 11.88062505848174 6.319887213831791 11.555611827500568
6.187907106379479 12.148084290601451 6.613802071048527 11.759599932673202
7.7031903339220476 12.035163110014164 7.498376226678358 11.513598559911372
9.225216703260706 11.62822476627899 8.599584452733902 10.840455916373841
9.794765994161626 11.165906068299932 9.148142894040138 9.999821685690236
9.084064006480354 10.77871998262638 8.81063236255191 9.35805368978756
