pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
2.746045363660611 2.4674435626705664 3.170013901985442 1.8171044427924594
3.7030582401972296 2.515737974147016 3.2846109632417724 1.8470134706621546
4.429673041466718 2.645870127811299 3.0271368044363385 1.8828127320684724
4.598109315320664 2.7388816225429804 2.598756716805594 1.846733605771133
4.1255122710660785 2.728954051212832 2.189542036772375 1.7382120308685087
3.2074503542002244 2.687730865931084 2.0213185844198196 1.6948882813074018
2.3845285756980394 2.7035640765682403 2.15185228898429 1.7978412416099319
2.1591698035003413 2.709656522533041 2.4573200199624585 1.9259917093983119
2.568543126784885 2.6149256404560814 2.8633794689899594 1.989589652829781
3.33459751873929 2.465833399627474 3.0707883039920336 1.9575686701028694
3.873787203363352 2.4100478398154204 2.9558509961825448 1.91476992566081
4.081836545937255 2.467522036675997 2.564351314775533 1.8585051001906998
3.9104550012251678 2.5545359346729652 2.213372163631557 1.7689996689051488
3.4538907438542776 2.6437757052527338 2.0254300113463093 1.6575852663428894
2.9932088550501965 2.7480819595541193 2.113380844751109 1.6652368390883665
2.633153887619595 2.922972009798248 2.442602149152136 1.8545900968001752
2.689463180007674 3.036681210222789 2.855353497648994 2.1001343159935026
3.1864815529133805 2.9255574891288676 3.1295567640417588 2.211773830650585
3.6758177751240058 2.700092769816064 3.075601450398275 2.1792655625313944
4.020210926240603 2.503062654252783 2.7831456478752625 2.1250102908009594
4.130571072787972 2.4229262289885445 2.347404013776434 2.090543009401478
3.986310721312436 2.446607800376183 2.0896522075263637 2.0539654455147476
3.5934149495719105 2.5029139347824376 2.0561278026841165 1.980814986809401
3.1516756335329665 2.57667466175162 2.223964550127682 1.9376905477391713
2.7478237931604235 2.699138460131082 2.508940154250749 1.9646982569545024
2.6667507917271096 2.7761732183781778 2.7035661019454147 2.024909396799682
2.889831382903321 2.755017017547092 2.7332747758367946 2.0670725169731883
3.2362986522375725 2.672884949218942 2.4957634937071247 2.086922618849292
3.4938522976218533 2.66324726705996 2.1059143791736687 2.1481365224915026
3.6655048360208697 2.755748220626583 1.7032421183211928 2.2646025904788303
3.7285859384579605 2.860914172780699 1.5267021455102516 2.3462412082544457
3.6389168493842137 2.967082616326108 1.6078841902620395 2.3675199572954817
3.3420367073880026 3.0698060540720795 1.9296274115033258 2.3356685952740133
3.0333791423824454 3.1266640104599746 2.259293426975968 2.291815834464056
