pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
3.5272273089270065 4.229044267524807 3.573606868993311 4.395195902725349
3.527227487866516 4.22904424669769 3.57360695235151 4.395195901841097
3.5665847101957837 4.121028401010689 3.6583109632592525 4.298857403040383
3.4990284604713384 4.1810773659531515 3.6724381191093274 4.270087513592754
3.2327416029029785 4.863674501940805 3.4162848441708684 4.6517921635320345
2.876662284798835 5.905509865589944 3.0440260444330454 5.279859885993723
2.3486697456725962 7.274709163916577 2.517165707051444 6.145014171226508
1.9365201823773721 8.11129904353798 2.072031332832078 6.767711359679587
1.9628168073047672 7.815941872218492 1.9709324158601707 6.742395582895684
2.3503232808698264 6.762589793916979 2.2469409581336857 6.157081090616096
2.9386770163020532 5.386463698092175 2.863703902131381 5.211637232589257
3.4314861557582264 4.6590048801871955 3.562034404693319 4.554622085031913
3.7375739496956477 4.8297446005734965 4.045009762221246 4.516000369242824
3.8727956776098464 5.807078450817129 4.248827632079089 5.084741049847731
3.570691575075026 7.187459073700642 3.9255891938689755 6.054641239357277
2.876651850104575 8.28436316262141 3.24748208725271 6.969457325959786
2.061736732917958 8.626560649211328 2.4886095761265246 7.518237455166871
1.6650449336052997 7.9870094460684795 2.099267344123427 7.346248423467036
1.6751224307999393 6.707290258650338 2.0574228006762008 6.5447035004144105
2.0378421698489038 5.150981128753809 2.3336325686105117 5.212575248131493
2.5332515081620786 4.269779689313483 2.72249968436762 4.127895326748533
2.9525590284442256 4.304665303619791 2.9779993438970527 3.8172178467858293
3.325464248564908 5.106788341007338 3.067013625262838 4.245050482330906
3.427891036584604 6.294091894137195 2.9321347079413123 5.169851246797871
3.2213064745508673 7.197452646821235 2.7104145971345006 5.9692615468615156
2.759477785517487 7.594880291028647 2.460354657280682 6.464161095190365
2.361976329199678 7.122352947365002 2.323221478727625 6.284736181108841
2.161745542195859 5.985986281532295 2.314086468777742 5.4740558839102125
2.1832427515971258 4.864313905890054 2.4255270342906807 4.438228192700628
2.335450881549522 4.374895265466927 2.581554168880655 3.7849191937345825
2.635772426082599 4.5125277218400415 2.7477306275976194 3.6259292259315212
3.190303807840734 5.3854381207147135 2.891898815814439 4.105167578511332
3.7987848054794333 6.717711101144921 2.9523307814350837 5.073173524456198
4.099754001580487 7.986633694628521 2.9230502453928597 6.1601150008935255
3.9234406189673443 8.575238053389732 2.7992699372493575 6.893059616349602
3.4198084452036737 8.441491362795784 2.5762676727878024 7.195324943387534
2.7512716448732855 7.510993128746339 2.3049347017740636 6.887420415823435
2.3124387590008064 6.316594478016193 2.2187329346571585 6.10554968081076
2.242159420838682 5.588118235850722 2.375769839412333 5.446461425732839
2.526656176405224 5.637325558590804 2.6689872956460694 5.271956670868673
2.9940704707426766 6.389148265535955 2.884190832981903 5.616786670170671
3.5862983436003195 7.778776392603421 3.0246486548854 6.384045401216457
3.917120698893694 9.015053796224551 3.070735487897208 7.178359430669538
3.907805959505451 9.850374155843417 3.0517552853761902 7.965513710179865
