pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
3.0113657151018742 5.290051879658699 2.6983915314544644 4.354389591815295
2.7937295884487066 4.668610277891845 2.7432536267426477 3.8415924544042057
2.47730272531205 4.223496579244341 2.754725242721679 3.516708092096222
2.0918803763093483 4.082258302608641 2.6600577818559414 3.4033510880811257
1.8991443187990489 4.39563426068513 2.542567309199114 3.6452782573248013
2.0491219644568925 4.8380219899215335 2.5340605861657686 4.077239997998941
2.4033137531442503 5.040566162747785 2.5663908867028273 4.372754392094145
2.7208920136069685 4.9840819383851285 2.4721060259304917 4.415605296321632
2.78206852832043 4.809826562330313 2.275410275455371 4.262104574560777
2.651555099020509 4.504342797066732 2.0950226888618033 3.965213611219692
2.496287588881328 4.144491228323311 2.0872919206792226 3.665977012379025
2.365710370133655 3.8022608762768244 2.172733628038021 3.4061225328458313
2.2441945601937165 3.6723322547139494 2.2768771063505846 3.2984024671227847
2.1885922898322394 3.9134065622224945 2.3885969259353836 3.473619089997875
2.243202551035034 4.237169654308769 2.5188030962508345 3.759055732795456
2.376794871859513 4.485275083597839 2.5869940609375086 4.048065297677783
2.4345645815896306 4.558935444645055 2.4342934215999508 4.179948873408119
2.3744721881798743 4.553987776918262 2.0763076749316443 4.193035129560537
2.2697214247956152 4.386208428731756 1.8357440025364162 4.035370475661732
2.2268088193509814 4.0484967547258774 1.9102885029975196 3.778152199084086
2.1871561335874654 3.6348342318777473 2.127562973626147 3.493082994901876
2.0743549674014927 3.3764910855600396 2.334255573227837 3.3201415685448112
1.9366613167578786 3.4870080257486906 2.397239110717013 3.3898650455140387
1.8218750900349672 3.815247669551485 2.353679439428028 3.6176476239059503
1.7918345916623717 4.006800605932417 2.2001637753214505 3.79267132691257
1.8036008333194855 3.9945813045549756 1.8693393602674044 3.897480095211299
1.8412516813015882 3.8467971572387576 1.5549326766301101 3.9167107296288397
1.9438017270246428 3.5955325730807672 1.3959622781036929 3.8341535049878597
2.106349007564174 3.307941347669934 1.5753761878064663 3.6239165684278194
2.2469311344095013 3.1690636232007523 1.9424687893819423 3.449822332389319
2.307315148521314 3.4095623080620228 2.351006543203053 3.5248344505045015
2.2629584235918028 3.9413088130607443 2.605502451102051 3.8336728753860148
2.1346117848644908 4.563400755059464 2.684846399085551 4.223338885373813
