pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
2.0997411145826153 4.333224786871783 1.1618359486989187 1.6234781994234275
2.24267336336056 4.549770117866546 1.1761031519954 1.5778324644790533
2.4971744787400993 4.637532581905527 1.179723192543657 1.5677695319170355
2.7473493926786396 4.543446987958763 1.1780818642289228 1.583800238966395
2.889553577438302 4.342260562599981 1.2024556495714576 1.6252017369672846
2.8857043424856257 4.124362524719211 1.2466250422899734 1.7080692328838962
2.6491397200588294 4.034422735288782 1.2703442831905782 1.8216489908125506
2.2544464881159976 4.218826651960841 1.2302300037036389 1.8578915691122633
1.9055298336635178 4.5498995820745 1.1687008192746262 1.7505028300852126
1.8172988807825154 4.700005907260049 1.1626653152075674 1.603363010232369
1.9082148340638616 4.6661293982292396 1.1961322339732023 1.480763127096443
2.1352873759934576 4.493146420710874 1.2275237231179499 1.4155413752218726
2.343432856537173 4.3248638387248315 1.2242709846722781 1.4141990923807186
2.519720662127929 4.142486567356884 1.2268938256269428 1.4565926640398033
2.5790023650200684 4.025725830372198 1.272853060613878 1.5300609217408063
2.524900004583351 4.061494323325942 1.3525120802383448 1.638125077216776
2.3848746575984965 4.371201882991658 1.3897012524020513 1.7146753319331887
2.2793415981589207 4.757193063044578 1.3673556929284805 1.7217409290988483
2.271241473933515 5.078277917824277 1.3163479157426639 1.6810341448563801
2.3807230483146844 5.14553641679254 1.2709423467960463 1.6465228817972537
2.526490553864357 5.085993628890838 1.2058964709022146 1.6460237657131866
2.591866439895983 5.025926797078505 1.1299457027587199 1.6729441515262218
2.576425417517751 4.911998086978263 1.0731594704758276 1.7305741234906604
2.500556147196024 4.7006281227703 1.1091947447736172 1.8163782013447851
2.4030200665552957 4.534295253057987 1.193960848630446 1.8903950415354742
2.2694072855763516 4.535932178786159 1.2677549055373056 1.9233315505252608
2.1776122743411093 4.752603363986135 1.2701185829391015 1.8759447358988848
2.1806190383072312 4.963878310037353 1.240901897201971 1.7996693731873252
2.2228741920328443 5.0598141729943515 1.212739442276196 1.7278197115232874
2.188018046867821 4.946731218842769 1.1819222768971138 1.6480983668024367
2.0093127864698888 4.590106801366641 1.1531102331853358 1.5337961623356255
1.7802854301038824 3.975125359429884 1.1576647202169257 1.3569315132131985
1.7021143502112297 3.4022705631952466 1.2166822089684266 1.2124247023851684
1.7840482144186318 2.9366650066234405 1.3166864358569386 1.13347564025894
1.9161129512711153 2.77418057516908 1.3785586600092041 1.1589657066944965
1.9898821295273104 2.7885550558214556 1.3809765783420525 1.2189572947206584
2.048653465349352 2.827164223011127 1.3628121956382353 1.2700664908891508
2.139374476921378 2.824069292199924 1.3410988151975989 1.295079168858336
2.211667937107358 2.769696029716656 1.303527239282022 1.2809556928469905
2.218330518521122 2.708518314460112 1.2619526119742246 1.242005891590063
2.206853929977461 2.6512741742317516 1.264250758686981 1.1879792128967346
